Year Local,Month Local,Day Local,Hour Local,Year UTC,Month UTC,Day UTC,Hour UTC,Cavok Reported,Cloud Ceiling (m),Cloud Cover Fraction,Cloud Cover Fraction 1,Cloud Cover Fraction 2,Cloud Cover Fraction 3,Cloud Cover Fraction 4,Cloud Cover Fraction 5,Cloud Cover Fraction 6,Cloud Height (m) 1,Cloud Height (m) 2,Cloud Height (m) 3,Cloud Height (m) 4,Cloud Height (m) 5,Cloud Height (m) 6,Dew Point (C),Humidity Fraction,Precipitation One Hour (mm),Pressure Altimeter (mbar),Pressure Sea Level (mbar),Pressure Station (mbar),Snow Depth (cm),Temperature (C),Visibility (km),Weather Code 1,Weather Code 1/ Description,Weather Code 2,Weather Code 2/ Description,Weather Code 3,Weather Code 3/ Description,Weather Code 4,Weather Code 4/ Description,Weather Code 5,Weather Code 5/ Description,Weather Code 6,Weather Code 6/ Description,Weather Code Most Severe / Icon Code,Weather Code Most Severe,Weather Code Most Severe / Description,Wind Direction (degrees),Wind Gust (m/s),Wind Speed (m/s)
2013.0,8.0,2.0,23.0,2013.0,8.0,3.0,3.0,0,,0,0,,,,,,,,,,,,15,0.5388,,1013.7689,,,,25,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,8.0,3.0,0.0,2013.0,8.0,3.0,4.0,0,,0,0,,,,,,,,,,,,13.9,0.5019,,1014.1075,,,,25,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,3.0,1.0,2013.0,8.0,3.0,5.0,0,,0,0,,,,,,,,,,,,13.9,0.5359,,1013.7689,,,,23.9,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,8.0,3.0,2.0,2013.0,8.0,3.0,6.0,0,,0,0,,,,,,,,,,,,13.3,0.5344,,1013.4303,,,,23.3,16.0934,,,,,,,,,,,,,0,,,270,,2.06
2013.0,8.0,3.0,3.0,2013.0,8.0,3.0,7.0,0,,0,0,,,,,,,,,,,,13.3,0.5508,,1012.7531,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,8.0,3.0,4.0,2013.0,8.0,3.0,8.0,0,,0.25,0.25,,,,,,2286,,,,,,13.3,0.5508,,1012.7531,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,8.0,3.0,5.0,2013.0,8.0,3.0,9.0,0,,0.25,0.25,,,,,,2438.4,,,,,,13.3,0.5712,,1012.7531,,,,22.2,16.0934,,,,,,,,,,,,,0,,,250,,2.06
2013.0,8.0,3.0,6.0,2013.0,8.0,3.0,10.0,0,2438.4,1,1,,,,,,2438.4,,,,,,12.8,0.5331,,1013.0917,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,3.0,7.0,2013.0,8.0,3.0,11.0,0,2438.4,1,0.5,0.9,1,,,,1676.4,2438.4,2743.2,,,,14.4,0.6134,,1013.7689,,,,22.2,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,3.0,8.0,2013.0,8.0,3.0,12.0,0,2743.2,1,0.25,0.9,1,,,,1524,2743.2,3352.8,,,,15.6,0.7307,0.254,1013.7689,,,,20.6,12.8748,2,"light rain",,,,,,,,,,,2,2,"light rain",280,,2.57
2013.0,8.0,3.0,9.0,2013.0,8.0,3.0,13.0,0,3048,1,0.9,1,,,,,3048,3657.5999,,,,,15,0.7031,0,1013.7689,,,,20.6,16.0934,,,,,,,,,,,,,0,,,290,,2.06
2013.0,8.0,3.0,10.0,2013.0,8.0,3.0,14.0,0,2743.2,1,0.25,0.9,1,,,,975.36,2743.2,3352.8,,,,15.6,0.7086,0,1013.7689,,,,21.1,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,8.0,3.0,11.0,2013.0,8.0,3.0,15.0,0,3048,1,1,,,,,,3048,,,,,,16.7,0.7838,0,1013.7689,,,,20.6,9.6561,2,"light rain",,,,,,,,,,,2,2,"light rain",,,
2013.0,8.0,3.0,12.0,2013.0,8.0,3.0,16.0,0,3048,1,0.25,0.25,1,,,,1097.28,2438.4,3048,,,,17.8,0.8147,0.508,1013.7689,,,,21.1,12.8748,,,,,,,,,,,,,0,,,,,
2013.0,8.0,3.0,13.0,2013.0,8.0,3.0,17.0,0,2895.6,1,0.25,1,,,,,2133.5999,2895.5999,,,,,17.8,0.8401,0.254,1013.7689,,,,20.6,6.4374,2,"light rain",,,,,,,,,,,2,2,"light rain",,,2.06
2013.0,8.0,3.0,14.0,2013.0,8.0,3.0,18.0,0,3352.8,1,1,,,,,,3352.8,,,,,,18.3,0.8407,0.508,1013.0917,,,,21.1,11.2654,,,,,,,,,,,,,0,,,,,1.54
2013.0,8.0,3.0,15.0,2013.0,8.0,3.0,19.0,0,,0,0,,,,,,,,,,,,17.8,0.7128,,1013.0917,,,,23.3,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,8.0,3.0,16.0,2013.0,8.0,3.0,20.0,0,,0.25,0.25,,,,,,914.4,,,,,,17.8,0.6438,,1012.0759,,,,25,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,8.0,3.0,17.0,2013.0,8.0,3.0,21.0,0,,0.5,0.5,,,,,,3657.5999,,,,,,16.7,0.6225,,1011.3987,,,,24.4,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,3.0,18.0,2013.0,8.0,3.0,22.0,0,,0.25,0.25,,,,,,1280.16,,,,,,16.7,0.6006,,1012.0759,,,,25,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,8.0,3.0,19.0,2013.0,8.0,3.0,23.0,0,,0.25,0.25,,,,,,1036.32,,,,,,17.2,0.6425,,1012.4145,,,,24.4,16.0934,,,,,,,,,,,,,0,,,240,,3.09
2013.0,8.0,3.0,20.0,2013.0,8.0,4.0,0.0,0,,0,0,,,,,,,,,,,,17.2,0.6863,,1012.0759,,,,23.3,16.0934,,,,,,,,,,,,,0,,,260,,3.09
2013.0,8.0,3.0,21.0,2013.0,8.0,4.0,1.0,0,,0,0,,,,,,,,,,,,17.2,0.6863,,1012.4145,,,,23.3,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,8.0,3.0,22.0,2013.0,8.0,4.0,2.0,0,,0.5,0.5,,,,,,3352.8,,,,,,17.8,0.7346,,1012.7531,,,,22.8,16.0934,,,,,,,,,,,,,0,,,230,,2.06
2013.0,8.0,3.0,23.0,2013.0,8.0,4.0,3.0,0,,0.5,0.5,,,,,,3048,,,,,,17.2,0.7074,,1012.7531,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,8.0,4.0,0.0,2013.0,8.0,4.0,4.0,0,,0,0,,,,,,,,,,,,16.7,0.7327,,1012.7531,,,,21.7,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,4.0,1.0,2013.0,8.0,4.0,5.0,0,,0,0,,,,,,,,,,,,16.1,0.7053,,1012.7531,,,,21.7,16.0934,,,,,,,,,,,,,0,,,300,,1.54
2013.0,8.0,4.0,2.0,2013.0,8.0,4.0,6.0,0,,0,0,,,,,,,,,,,,16.7,0.7601,,1012.4145,,,,21.1,16.0934,,,,,,,,,,,,,0,,,300,,1.54
2013.0,8.0,4.0,3.0,2013.0,8.0,4.0,7.0,0,,0.5,0.5,,,,,,2133.5999,,,,,,15.6,0.7307,,1012.4145,,,,20.6,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,4.0,4.0,2013.0,8.0,4.0,8.0,0,,0,0,,,,,,,,,,,,13.9,0.6549,,1012.0759,,,,20.6,16.0934,,,,,,,,,,,,,0,,,30,,2.06
2013.0,8.0,4.0,5.0,2013.0,8.0,4.0,9.0,0,,0,0,,,,,,,,,,,,13.3,0.6784,,1012.0759,,,,19.4,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,8.0,4.0,6.0,2013.0,8.0,4.0,10.0,0,,0,0,,,,,,,,,,,,12.2,0.6082,,1012.4145,,,,20,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,8.0,4.0,7.0,2013.0,8.0,4.0,11.0,0,,0,0,,,,,,,,,,,,12.8,0.6566,,1012.7531,,,,19.4,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,4.0,8.0,2013.0,8.0,4.0,12.0,0,,0,0,,,,,,,,,,,,12.2,0.6082,,1013.0917,,,,20,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,8.0,4.0,9.0,2013.0,8.0,4.0,13.0,0,,0,0,,,,,,,,,,,,12.2,0.5684,,1013.0917,,,,21.1,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,8.0,4.0,10.0,2013.0,8.0,4.0,14.0,0,,0,0,,,,,,,,,,,,12.8,0.5528,,1013.0917,,,,22.2,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,8.0,4.0,11.0,2013.0,8.0,4.0,15.0,0,,0,0,,,,,,,,,,,,13.3,0.5344,,1013.0917,,,,23.3,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,8.0,4.0,12.0,2013.0,8.0,4.0,16.0,0,,0.25,0.25,,,,,,1524,,,,,,12.2,0.4491,,1013.0917,,,,25,16.0934,,,,,,,,,,,,,0,,,300,,3.6
2013.0,8.0,4.0,13.0,2013.0,8.0,4.0,17.0,0,,0.25,0.25,0.25,,,,,1493.52,2438.4,,,,,12.8,0.4989,,1012.7531,,,,23.9,16.0934,,,,,,,,,,,,,0,,,,8.75,2.57
2013.0,8.0,4.0,14.0,2013.0,8.0,4.0,18.0,0,,0.5,0.5,,,,,,1676.4,,,,,,11.1,0.3777,,1012.4145,,,,26.7,16.0934,,,,,,,,,,,,,0,,,30,,2.57
2013.0,8.0,4.0,15.0,2013.0,8.0,4.0,19.0,0,,0.25,0.25,,,,,,1676.4,,,,,,10.6,0.3899,,1012.0759,,,,25.6,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,8.0,4.0,16.0,2013.0,8.0,4.0,20.0,0,,0.25,0.25,,,,,,1981.2,,,,,,10.6,0.3785,,1012.0759,,,,26.1,16.0934,,,,,,,,,,,,,0,,,280,9.77,4.12
2013.0,8.0,4.0,17.0,2013.0,8.0,4.0,21.0,0,,0.25,0.25,,,,,,1981.2,,,,,,10,0.3637,,1012.0759,,,,26.1,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,8.0,4.0,18.0,2013.0,8.0,4.0,22.0,0,1828.8,0.9,0.9,0.9,,,,,1828.7999,2286,,,,,11.1,0.3913,,1012.0759,,,,26.1,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,8.0,4.0,19.0,2013.0,8.0,4.0,23.0,0,,0.5,0.5,,,,,,1828.7999,,,,,,11.1,0.4177,,1012.7531,,,,25,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,8.0,4.0,20.0,2013.0,8.0,5.0,0.0,0,,0.25,0.25,,,,,,1981.2,,,,,,10.6,0.4187,,1013.4303,,,,24.4,16.0934,,,,,,,,,,,,,0,,,330,,3.6
2013.0,8.0,4.0,21.0,2013.0,8.0,5.0,1.0,0,,0,0,,,,,,,,,,,,8.9,0.3991,,1014.446,,,,23.3,16.0934,,,,,,,,,,,,,0,,,310,8.23,4.12
2013.0,8.0,4.0,22.0,2013.0,8.0,5.0,2.0,0,,0,0,,,,,,,,,,,,8.9,0.4114,,1015.1233,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,8.0,4.0,23.0,2013.0,8.0,5.0,3.0,0,,0,0,,,,,,,,,,,,9.4,0.4549,,1015.8005,,,,21.7,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,8.0,5.0,0.0,2013.0,8.0,5.0,4.0,0,,0,0,,,,,,,,,,,,8.9,0.4704,,1015.8005,,,,20.6,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,8.0,5.0,1.0,2013.0,8.0,5.0,5.0,0,,0,0,,,,,,,,,,,,8.9,0.4882,,1015.8005,,,,20,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,8.0,5.0,2.0,2013.0,8.0,5.0,6.0,0,,0,0,,,,,,,,,,,,8.9,0.5227,,1015.8005,,,,18.9,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,5.0,3.0,2013.0,8.0,5.0,7.0,0,,0,0,,,,,,,,,,,,9.4,0.5612,,1016.1391,,,,18.3,16.0934,,,,,,,,,,,,,0,,,300,,3.09
2013.0,8.0,5.0,4.0,2013.0,8.0,5.0,8.0,0,,0,0,,,,,,,,,,,,9.4,0.5791,,1016.8163,,,,17.8,16.0934,,,,,,,,,,,,,0,,,290,,2.57
2013.0,8.0,5.0,5.0,2013.0,8.0,5.0,9.0,0,,0,0,,,,,,,,,,,,10,0.6262,,1016.8163,,,,17.2,16.0934,,,,,,,,,,,,,0,,,290,,2.06
2013.0,8.0,5.0,6.0,2013.0,8.0,5.0,10.0,0,,0,0,,,,,,,,,,,,10,0.6463,,1017.4935,,,,16.7,16.0934,,,,,,,,,,,,,0,,,310,,2.06
2013.0,8.0,5.0,7.0,2013.0,8.0,5.0,11.0,0,,0,0,,,,,,,,,,,,10.6,0.6727,,1018.1707,,,,16.7,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,8.0,5.0,8.0,2013.0,8.0,5.0,12.0,0,,0,0,,,,,,,,,,,,10.6,0.6276,,1018.1707,,,,17.8,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,8.0,5.0,9.0,2013.0,8.0,5.0,13.0,0,,0,0,,,,,,,,,,,,9.4,0.5406,,1018.5093,,,,18.9,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,5.0,10.0,2013.0,8.0,5.0,14.0,0,,0,0,,,,,,,,,,,,7.8,0.4531,,1018.8479,,,,20,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,5.0,11.0,2013.0,8.0,5.0,15.0,0,,0,0,,,,,,,,,,,,6.1,0.3632,,1018.5093,,,,21.7,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,8.0,5.0,12.0,2013.0,8.0,5.0,16.0,0,,0,0,,,,,,,,,,,,4.4,0.3019,,1018.5093,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,5.0,13.0,2013.0,8.0,5.0,17.0,0,,0,0,,,,,,,,,,,,5.6,0.2981,,1018.1707,,,,24.4,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,8.0,5.0,14.0,2013.0,8.0,5.0,18.0,0,,0,0,,,,,,,,,,,,6.1,0.2978,,1017.4935,,,,25,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,8.0,5.0,15.0,2013.0,8.0,5.0,19.0,0,,0,0,,,,,,,,,,,,6.7,0.3103,,1017.1549,,,,25,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,8.0,5.0,16.0,2013.0,8.0,5.0,20.0,0,,0,0,,,,,,,,,,,,7.8,0.3468,,1016.8163,,,,24.4,16.0934,,,,,,,,,,,,,0,,,260,,2.57
2013.0,8.0,5.0,17.0,2013.0,8.0,5.0,21.0,0,,0,0,,,,,,,,,,,,7.8,0.3346,,1016.4777,,,,25,16.0934,,,,,,,,,,,,,0,,,310,,2.57
2013.0,8.0,5.0,18.0,2013.0,8.0,5.0,22.0,0,,0,0,,,,,,,,,,,,7.2,0.3328,,1016.8163,,,,24.4,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,5.0,19.0,2013.0,8.0,5.0,23.0,0,,0,0,,,,,,,,,,,,8.9,0.3991,,1017.1549,,,,23.3,16.0934,,,,,,,,,,,,,0,,,250,,3.09
2013.0,8.0,5.0,20.0,2013.0,8.0,6.0,0.0,0,,0,0,,,,,,,,,,,,8.3,0.3832,,1017.8321,,,,23.3,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,5.0,21.0,2013.0,8.0,6.0,1.0,0,,0,0,,,,,,,,,,,,8.3,0.4096,,1018.1707,,,,22.2,16.0934,,,,,,,,,,,,,0,,,300,,2.06
2013.0,8.0,5.0,22.0,2013.0,8.0,6.0,2.0,0,,0,0,,,,,,,,,,,,9.4,0.4549,,1017.8321,,,,21.7,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,5.0,23.0,2013.0,8.0,6.0,3.0,0,,0,0,,,,,,,,,,,,9.4,0.4549,,1017.8321,,,,21.7,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,6.0,0.0,2013.0,8.0,6.0,4.0,0,,0,0,,,,,,,,,,,,10,0.4735,,1018.1707,,,,21.7,16.0934,,,,,,,,,,,,,0,,,290,,1.54
2013.0,8.0,6.0,1.0,2013.0,8.0,6.0,5.0,0,,0,0,,,,,,,,,,,,9.4,0.4718,,1018.1707,,,,21.1,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,6.0,2.0,2013.0,8.0,6.0,6.0,0,,0,0,,,,,,,,,,,,9.4,0.4718,,1018.5093,,,,21.1,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,6.0,3.0,2013.0,8.0,6.0,7.0,0,,0,0,,,,,,,,,,,,10,0.5455,,1018.1707,,,,19.4,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,6.0,4.0,2013.0,8.0,6.0,8.0,0,,0,0,,,,,,,,,,,,11.7,0.6108,,1018.5093,,,,19.4,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,6.0,5.0,2013.0,8.0,6.0,9.0,0,,0,0,,,,,,,,,,,,11.1,0.6056,,1018.8479,,,,18.9,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,6.0,6.0,2013.0,8.0,6.0,10.0,0,,0,0,,,,,,,,,,,,11.1,0.6287,,1019.1865,,,,18.3,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,6.0,7.0,2013.0,8.0,6.0,11.0,0,,0,0,,,,,,,,,,,,13.3,0.7265,,1019.5251,,,,18.3,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,6.0,8.0,2013.0,8.0,6.0,12.0,0,,0,0,,,,,,,,,,,,13.3,0.6536,,1019.5251,,,,20,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,6.0,9.0,2013.0,8.0,6.0,13.0,0,,0,0,,,,,,,,,,,,13.3,0.5888,,1019.8636,,,,21.7,16.0934,,,,,,,,,,,,,0,,,50,,2.06
2013.0,8.0,6.0,10.0,2013.0,8.0,6.0,14.0,0,,0,0,,,,,,,,,,,,13.9,0.5727,,1019.8636,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,8.0,6.0,11.0,2013.0,8.0,6.0,15.0,0,,0.25,0.25,,,,,,2743.2,,,,,,13.9,0.5201,,1019.8636,,,,24.4,16.0934,,,,,,,,,,,,,0,,,60,,3.09
2013.0,8.0,6.0,12.0,2013.0,8.0,6.0,16.0,0,1828.8,1,0.5,0.9,1,,,,1432.5599,1828.7999,2286,,,,13.9,0.5727,,1020.2023,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,6.0,13.0,2013.0,8.0,6.0,17.0,0,,0.5,0.5,,,,,,2743.2,,,,,,11.1,0.3777,,1020.2023,,,,26.7,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,6.0,14.0,2013.0,8.0,6.0,18.0,0,,0.5,0.5,,,,,,1981.2,,,,,,10,0.3409,,1019.8636,,,,27.2,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,6.0,15.0,2013.0,8.0,6.0,19.0,0,2133.6,1,1,,,,,,2133.5999,,,,,,11.1,0.4329,,1019.8636,,,,24.4,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,8.0,6.0,16.0,2013.0,8.0,6.0,20.0,0,,0,0,,,,,,,,,,,,11.7,0.4072,,1019.8636,,,,26.1,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,8.0,6.0,17.0,2013.0,8.0,6.0,21.0,0,,0,0,,,,,,,,,,,,11.1,0.4177,,1020.2023,,,,25,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,8.0,6.0,18.0,2013.0,8.0,6.0,22.0,0,,0,0,,,,,,,,,,,,11.1,0.446,,1020.2023,,,,23.9,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,8.0,6.0,19.0,2013.0,8.0,6.0,23.0,0,,0,0,,,,,,,,,,,,11.7,0.4811,,1020.5409,,,,23.3,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,8.0,6.0,20.0,2013.0,8.0,7.0,0.0,0,2895.6,1,1,,,,,,2895.5999,,,,,,13.9,0.5727,,1020.5409,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,8.0,6.0,21.0,2013.0,8.0,7.0,1.0,0,2895.6,0.9,0.9,,,,,,2895.5999,,,,,,13.9,0.5939,,1020.5409,,,,22.2,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,8.0,6.0,22.0,2013.0,8.0,7.0,2.0,0,2895.6,0.9,0.9,,,,,,2895.5999,,,,,,13.9,0.5939,,1020.8795,,,,22.2,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,8.0,6.0,23.0,2013.0,8.0,7.0,3.0,0,,0.5,0.5,,,,,,2895.5999,,,,,,13.9,0.6122,,1020.8795,,,,21.7,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,8.0,7.0,0.0,2013.0,8.0,7.0,4.0,0,2895.6,1,0.5,1,,,,,975.36,2895.5999,,,,,14.4,0.6324,,1021.2181,,,,21.7,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,8.0,7.0,1.0,2013.0,8.0,7.0,5.0,0,2743.2,1,0.5,1,,,,,2438.4,2743.2,,,,,15,0.6376,,1020.8795,,,,22.2,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,8.0,7.0,2.0,2013.0,8.0,7.0,6.0,0,883.9,1,0.9,0.9,1,,,,883.92,1127.76,2895.5999,,,,15.6,0.6626,,1020.8795,,,,22.2,16.0934,,,,,,,,,,,,,0,,,160,,2.06
2013.0,8.0,7.0,3.0,2013.0,8.0,7.0,7.0,0,1036.3,1,0.25,0.9,1,,,,822.96,1036.32,2895.5999,,,,16.1,0.7053,,1020.8795,,,,21.7,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,8.0,7.0,4.0,2013.0,8.0,7.0,8.0,0,,0.5,0.25,0.5,0.5,,,,1097.28,1432.5599,2743.2,,,,16.1,0.7053,,1020.8795,,,,21.7,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,8.0,7.0,5.0,2013.0,8.0,7.0,9.0,0,1097.3,1,0.5,0.9,1,,,,883.92,1097.28,2895.5999,,,,15.6,0.6831,,1021.2181,,,,21.7,16.0934,,,,,,,,,,,,,0,,,180,,1.54
2013.0,8.0,7.0,6.0,2013.0,8.0,7.0,10.0,0,2590.8,1,0.25,1,,,,,1066.7999,2590.8,,,,,15,0.6573,,1021.5567,,,,21.7,16.0934,,,,,,,,,,,,,0,,,150,,2.57
2013.0,8.0,7.0,7.0,2013.0,8.0,7.0,11.0,0,1036.3,1,0.5,0.9,1,,,,853.44,1036.32,1981.2,,,,15,0.6573,,1021.5567,,,,21.7,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,7.0,8.0,2013.0,8.0,7.0,12.0,0,1310.6,1,0.9,1,,,,,1310.64,1524,,,,,15,0.6376,,1021.5567,,,,22.2,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,8.0,7.0,9.0,2013.0,8.0,7.0,13.0,0,1828.8,0.9,0.25,0.9,,,,,883.92,1828.7999,,,,,15.6,0.6626,,1021.2181,,,,22.2,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,8.0,7.0,10.0,2013.0,8.0,7.0,14.0,0,1676.4,1,1,,,,,,1676.4,,,,,,15.6,0.6389,,1021.2181,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,8.0,7.0,11.0,2013.0,8.0,7.0,15.0,0,1524,0.9,0.9,,,,,,1524,,,,,,15.6,0.5803,,1021.2181,,,,24.4,16.0934,,,,,,,,,,,,,0,,,,,2.57
2013.0,8.0,7.0,12.0,2013.0,8.0,7.0,16.0,0,1066.8,0.9,0.5,0.9,0.9,,,,914.4,1066.7999,1341.12,,,,16.1,0.5992,,1021.2181,,,,24.4,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,8.0,7.0,13.0,2013.0,8.0,7.0,17.0,0,823,1,0.9,1,,,,,822.96,1066.7999,,,,,16.7,0.6414,,1021.2181,,,,23.9,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,8.0,7.0,14.0,2013.0,8.0,7.0,18.0,0,1280.2,0.9,0.25,0.9,,,,,944.88,1280.16,,,,,16.7,0.5627,,1020.8795,,,,26.1,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,8.0,7.0,15.0,2013.0,8.0,7.0,19.0,0,,0.25,0.25,,,,,,1036.32,,,,,,16.1,0.5228,,1020.5409,,,,26.7,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,8.0,7.0,16.0,2013.0,8.0,7.0,20.0,0,1828.8,0.9,0.25,0.9,0.9,,,,883.92,1828.7999,2438.4,,,,16.7,0.6225,,1020.2023,,,,24.4,16.0934,,,,,,,,,,,,,0,,,200,9.77,5.14
2013.0,8.0,7.0,17.0,2013.0,8.0,7.0,21.0,0,,0.5,0.25,0.5,0.5,,,,1432.5599,1828.7999,2590.8,,,,17.2,0.662,,1019.8636,,,,23.9,16.0934,,,,,,,,,,,,,0,,,170,9.77,4.12
2013.0,8.0,7.0,18.0,2013.0,8.0,7.0,22.0,0,1371.6,1,0.25,0.9,1,,,,701.04,1371.6,1676.4,,,,17.2,0.662,0,1019.5251,,,,23.9,16.0934,,,,,,,,,,,,,0,,,,,1.54
2013.0,8.0,7.0,19.0,2013.0,8.0,7.0,23.0,0,609.6,1,0.9,1,,,,,609.6,1828.7999,,,,,18.3,0.7355,0,1019.5251,,,,23.3,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,8.0,7.0,20.0,2013.0,8.0,8.0,0.0,0,487.7,1,0.9,0.9,1,,,,487.68,640.08,883.92,,,,18.9,0.787,,1019.5251,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,8.0,7.0,21.0,2013.0,8.0,8.0,1.0,0,640.1,1,0.5,0.9,1,,,,426.72,640.08,1127.76,,,,18.9,0.787,,1019.5251,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,8.0,7.0,22.0,2013.0,8.0,8.0,2.0,0,457.2,1,1,,,,,,457.2,,,,,,18.9,0.787,,1019.8636,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,0
2013.0,8.0,7.0,23.0,2013.0,8.0,8.0,3.0,0,426.7,1,0.9,1,,,,,426.72,670.56,,,,,19.4,0.8119,,1019.8636,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,2.06
2013.0,8.0,8.0,0.0,2013.0,8.0,8.0,4.0,0,487.7,1,0.9,0.9,1,,,,487.68,609.6,1402.08,,,,18.9,0.787,,1019.1865,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,
2013.0,8.0,8.0,1.0,2013.0,8.0,8.0,5.0,0,487.7,1,0.9,0.9,1,,,,487.68,670.56,1676.4,,,,19.4,0.8119,,1019.1865,,,,22.8,16.0934,,,,,,,,,,,,,0,,,,,3.09
2013.0,8.0,8.0,2.0,2013.0,8.0,8.0,6.0,0,457.2,1,0.9,0.9,1,,,,457.2,609.6,1280.16,,,,19.4,0.8119,0.254,1018.5093,,,,22.8,2.8164,16,"heavy rain",9,"rain",2,"light rain",1,"mist",,,,,4,16,"heavy rain",,,2.06
